game_ended,height,width,frame_num,score,num_balls,ball_coordinates,paddle_height,paddle_top_coordinate
False,39,75,767,11,3,"[(22, 10), (59, 17), (61, 31)]",5,"(1, 9)"
False,39,75,768,11,3,"[(24, 10), (59, 17), (61, 30)]",5,"(1, 9)"
False,39,75,769,11,3,"[(25, 10), (60, 18), (60, 29)]",5,"(1, 9)"
False,39,75,770,11,3,"[(27, 10), (61, 19), (59, 28)]",5,"(1, 9)"
False,39,75,771,11,3,"[(29, 10), (62, 19), (58, 27)]",5,"(1, 9)"
False,39,75,772,11,3,"[(31, 10), (63, 20), (57, 26)]",5,"(1, 9)"
False,39,75,773,11,3,"[(32, 10), (64, 20), (56, 26)]",5,"(1, 9)"
False,39,75,774,11,3,"[(34, 10), (65, 21), (55, 25)]",5,"(1, 9)"
False,39,75,775,11,3,"[(36, 10), (66, 22), (54, 24)]",5,"(1, 9)"
False,39,75,776,11,3,"[(37, 11), (67, 22), (53, 23)]",5,"(1, 9)"
False,39,75,777,11,3,"[(39, 11), (52, 23), (68, 23)]",5,"(1, 9)"
False,39,75,778,11,3,"[(41, 11), (52, 22), (68, 24)]",5,"(1, 9)"
False,39,75,779,11,3,"[(42, 11), (51, 21), (69, 25)]",5,"(1, 9)"
False,39,75,780,11,3,"[(44, 12), (50, 20), (70, 26)]",5,"(1, 9)"
False,39,75,781,11,3,"[(46, 12), (49, 20), (71, 26)]",5,"(1, 9)"
False,39,75,782,11,3,"[(48, 12), (48, 19), (72, 27)]",5,"(1, 9)"
False,39,75,783,11,3,"[(49, 12), (47, 19), (73, 28)]",5,"(1, 9)"
False,39,75,784,11,3,"[(51, 13), (46, 18), (74, 29)]",5,"(1, 9)"
False,39,75,785,11,3,"[(53, 13), (45, 17), (74, 30)]",5,"(1, 9)"
False,39,75,786,11,3,"[(54, 14), (44, 17), (73, 31)]",5,"(1, 9)"
False,39,75,787,11,3,"[(56, 14), (43, 16), (72, 32)]",5,"(1, 9)"
False,39,75,788,11,3,"[(58, 14), (43, 16), (72, 33)]",5,"(1, 9)"
False,39,75,789,11,3,"[(42, 15), (59, 15), (71, 34)]",5,"(1, 9)"
False,39,75,790,11,3,"[(41, 15), (61, 15), (70, 35)]",5,"(1, 9)"
False,39,75,791,11,3,"[(40, 14), (63, 16), (69, 36)]",5,"(1, 9)"
False,39,75,792,11,3,"[(39, 14), (65, 16), (68, 37)]",5,"(1, 9)"
False,39,75,793,11,3,"[(38, 14), (66, 17), (67, 38)]",5,"(1, 9)"
False,39,75,794,11,3,"[(37, 13), (68, 17), (66, 39)]",5,"(1, 9)"
False,39,75,795,11,3,"[(36, 13), (70, 18), (65, 39)]",5,"(1, 9)"
False,39,75,796,11,3,"[(35, 12), (71, 19), (64, 38)]",5,"(1, 9)"
False,39,75,797,11,3,"[(34, 12), (73, 19), (63, 37)]",5,"(1, 9)"
False,39,75,798,11,3,"[(34, 12), (74, 20), (63, 36)]",5,"(1, 9)"
False,39,75,799,11,3,"[(33, 11), (73, 21), (62, 35)]",5,"(1, 9)"
False,39,75,800,11,3,"[(32, 11), (71, 21), (61, 34)]",5,"(1, 9)"
False,39,75,801,11,3,"[(31, 11), (69, 22), (60, 33)]",5,"(1, 9)"
False,39,75,802,11,3,"[(30, 11), (67, 23), (59, 32)]",5,"(1, 9)"
False,39,75,803,11,3,"[(29, 11), (66, 23), (58, 31)]",5,"(1, 9)"
False,39,75,804,11,3,"[(28, 10), (64, 24), (57, 30)]",5,"(1, 9)"
False,39,75,805,11,3,"[(27, 10), (62, 25), (56, 29)]",5,"(1, 9)"
False,39,75,806,11,3,"[(26, 10), (61, 26), (55, 28)]",5,"(1, 9)"
False,39,75,807,11,3,"[(25, 10), (59, 26), (54, 28)]",5,"(1, 9)"
False,39,75,808,11,3,"[(25, 10), (54, 27), (57, 27)]",5,"(1, 9)"
False,39,75,809,11,3,"[(24, 10), (53, 26), (56, 28)]",5,"(1, 9)"
False,39,75,810,11,3,"[(23, 10), (52, 25), (54, 29)]",5,"(1, 9)"
False,39,75,811,11,3,"[(22, 10), (51, 24), (52, 30)]",5,"(1, 9)"
False,39,75,812,11,3,"[(21, 10), (50, 24), (50, 31)]",5,"(1, 9)"
False,39,75,813,11,3,"[(20, 10), (49, 23), (49, 32)]",5,"(1, 9)"
False,39,75,814,11,3,"[(19, 10), (48, 22), (47, 33)]",5,"(1, 9)"
False,39,75,815,11,3,"[(18, 10), (47, 21), (45, 34)]",5,"(1, 9)"
False,39,75,816,11,3,"[(17, 10), (46, 21), (44, 35)]",5,"(1, 9)"
False,39,75,817,11,3,"[(16, 10), (45, 20), (42, 36)]",5,"(1, 9)"
False,39,75,818,11,3,"[(16, 10), (45, 19), (40, 37)]",5,"(1, 9)"
False,39,75,819,11,3,"[(15, 10), (44, 19), (39, 38)]",5,"(1, 9)"
False,39,75,820,11,3,"[(14, 10), (43, 18), (37, 39)]",5,"(1, 9)"
False,39,75,821,11,3,"[(13, 10), (42, 18), (35, 39)]",5,"(1, 9)"
False,39,75,822,11,3,"[(12, 10), (41, 17), (33, 38)]",5,"(1, 9)"
False,39,75,823,11,3,"[(11, 10), (40, 17), (32, 37)]",5,"(1, 9)"
False,39,75,824,11,3,"[(10, 11), (39, 16), (30, 36)]",5,"(1, 9)"
False,39,75,825,11,3,"[(9, 11), (38, 16), (28, 35)]",5,"(1, 9)"
False,39,75,826,11,3,"[(8, 11), (37, 15), (27, 34)]",5,"(1, 9)"
False,39,75,827,11,3,"[(7, 11), (36, 15), (25, 33)]",5,"(1, 9)"
False,39,75,828,11,3,"[(7, 12), (36, 14), (23, 32)]",5,"(1, 9)"
False,39,75,829,11,3,"[(6, 12), (35, 14), (22, 31)]",5,"(1, 9)"
False,39,75,830,11,3,"[(5, 12), (34, 13), (20, 30)]",5,"(1, 9)"
False,39,75,831,11,3,"[(4, 13), (33, 13), (18, 29)]",5,"(1, 9)"
False,39,75,832,11,3,"[(3, 13), (32, 13), (16, 28)]",5,"(1, 9)"
False,39,75,833,11,3,"[(31, 12), (2, 13), (15, 27)]",5,"(1, 9)"
False,39,75,834,12,3,"[(30, 12), (2, 14), (13, 27)]",4,"(1, 10)"
False,39,75,835,12,3,"[(29, 12), (3, 14), (11, 26)]",4,"(1, 10)"
False,39,75,836,12,3,"[(28, 11), (4, 15), (10, 25)]",4,"(1, 10)"
False,39,75,837,12,3,"[(27, 11), (5, 15), (8, 24)]",4,"(1, 10)"
False,39,75,838,12,3,"[(27, 11), (5, 16), (6, 23)]",4,"(1, 10)"
False,39,75,839,12,3,"[(26, 11), (6, 16), (5, 23)]",4,"(1, 10)"
False,39,75,840,12,3,"[(25, 10), (7, 17), (3, 22)]",4,"(1, 10)"
False,39,75,841,12,3,"[(24, 10), (8, 17), (1, 21)]",4,"(1, 10)"
False,39,75,842,12,3,"[(23, 10), (9, 18), (2, 21)]",4,"(1, 10)"
True,39,75,843,12,4,PASS,PASS,PASS
